"week","name","item_id","c4 peak","pop"
69,BoiledEgg,14,"3S",54
69,Hora,15,"2S",54
69,Earrings,16,"3S",54
69,Butter,17,"6W",54
69,BrickCounter,18,"2W",54
69,BronzeSheep,19,"4S",54
69,GrowthFormula,20,"7W",54
69,GarnetRapier,21,"6W",54
69,SpruceRoundShield,22,"5S",54
69,SharkOil,23,"2W",54
69,SilverEarCuffs,24,"7S",54
69,SweetPopoto,25,"7W",54
69,ParsnipSalad,26,"5S",54
69,Caramels,27,"7W",54
69,Ribbon,28,"3W",54
69,Rope,29,"6S",54
69,CavaliersHat,30,"6S",54
69,Horn,31,"7W",54
69,SaltCod,32,"2S",54
69,SquidInk,33,"2W",54
69,EssentialDraught,34,"7S",54
69,Jam,35,"2S",54
69,TomatoRelish,36,"4W",54
69,OnionSoup,37,"7S",54
69,Pie,38,"6S",54
69,CornFlakes,39,"3S",54
69,PickledRadish,40,"5W",54
69,IronAxe,41,"4S",54
69,QuartzRing,42,"4W",54
69,PorcelainVase,43,"4W",54
69,VegetableJuice,44,"2W",54
69,PumpkinPudding,45,"2S",54
69,SheepfluffRug,46,"3S",54
69,GardenScythe,47,"3W",54
69,Bed,48,"6S",54
69,ScaleFingers,49,"6W",54
69,Crook,50,"4W",54
69,Coral Sword,51,"2W",54
69,Coconut Juice,52,"7W",54
69,Honey,53,"6W",54
69,Seashine Opal,54,"5S",54
69,Dried Flowers,55,"4S",54
69,Powdered Paprika,56,"3W",54
69,Cawl Cennin,57,"3S",54
69,Isloaf,58,"4W",54
69,Popoto Salad,59,"6S",54
69,Dressing,60,"7S",54
69,Stove,61,"5W",54
69,Lantern,62,"2S",54
69,Natron,63,"3S",54
69,Bouillabaisse,64,"4W",54
69,Fossil Display,65,"7W",54
69,Bathtub,66,"2S",54
69,Spectacles,67,"6W",54
69,Cooling Glass,68,"3W",54
69,Runner Bean Saute,69,"6S",54
69,Beet Soup,70,"4S",54
69,Imam Bayildi,71,"5S",54
69,Pickled Zucchini,72,"2W",54
69,Serving Dish,73,"7S",54
69,Grinding Wheel,74,"5W",54
69,Tathlums,75,"7W",54
69,Gold Hairpin,76,"5W",54
69,Mammet Award,77,"6W",54
69,Fruit Punch,78,"2W",54
69,Sweet Popoto Pie,79,"3W",54
69,Peperoncino,80,"3S",54
69,Buffalo Bean Salad,81,"7S",54
70,Potion,1,"2S",4
70,Firesand,2,"3W",4
70,WoodenChair,3,"4W",4
70,GrilledClam,4,"6W",4
70,Necklace,5,"6S",4
70,CoralRing,6,"2W",4
70,Barbut,7,"5W",4
70,Macuahuitl,8,"2W",4
70,Sauerkraut,9,"7W",4
70,BakedPumpkin,10,"4S",4
70,Tunic,11,"3W",4
70,CulinaryKnife,12,"2S",4
70,Brush,13,"3S",4
70,BoiledEgg,14,"4W",4
70,Hora,15,"5S",4
70,Earrings,16,"6S",4
70,Butter,17,"6W",4
70,BrickCounter,18,"7W",4
70,BronzeSheep,19,"2S",4
70,GrowthFormula,20,"2W",4
70,GarnetRapier,21,"7S",4
70,SpruceRoundShield,22,"6S",4
70,SharkOil,23,"5S",4
70,SilverEarCuffs,24,"2W",4
70,SweetPopoto,25,"6W",4
70,ParsnipSalad,26,"2S",4
70,Caramels,27,"5S",4
70,Ribbon,28,"6W",4
70,Rope,29,"7S",4
70,CavaliersHat,30,"5S",4
70,Horn,31,"4W",4
70,SaltCod,32,"4S",4
70,SquidInk,33,"7S",4
70,EssentialDraught,34,"3W",4
70,Jam,35,"3S",4
70,TomatoRelish,36,"7W",4
70,OnionSoup,37,"6S",4
70,Pie,38,"4S",4
70,CornFlakes,39,"7S",4
70,PickledRadish,40,"5W",4
70,IronAxe,41,"3S",4
70,QuartzRing,42,"3W",4
70,PorcelainVase,43,"7W",4
70,VegetableJuice,44,"4S",4
70,PumpkinPudding,45,"7W",4
70,SheepfluffRug,46,"4W",4
70,GardenScythe,47,"5W",4
70,Bed,48,"7S",4
70,ScaleFingers,49,"5W",4
70,Crook,50,"3S",4
70,Coral Sword,51,"5S",4
70,Coconut Juice,52,"3S",4
70,Honey,53,"3W",4
70,Seashine Opal,54,"7S",4
70,Dried Flowers,55,"6W",4
70,Powdered Paprika,56,"6S",4
70,Cawl Cennin,57,"2W",4
70,Isloaf,58,"2S",4
70,Popoto Salad,59,"5W",4
70,Dressing,60,"7W",4
70,Stove,61,"4S",4
70,Lantern,62,"4W",4
70,Natron,63,"4W",4
70,Bouillabaisse,64,"7S",4
70,Fossil Display,65,"3W",4
70,Bathtub,66,"4S",4
70,Spectacles,67,"5S",4
70,Cooling Glass,68,"6S",4
70,Runner Bean Saute,69,"3S",4
70,Beet Soup,70,"6W",4
70,Imam Bayildi,71,"7W",4
70,Pickled Zucchini,72,"5W",4
70,Serving Dish,73,"2S",4
70,Grinding Wheel,74,"2W",4
70,Tathlums,75,"2S",4
70,Gold Hairpin,76,"3W",4
70,Mammet Award,77,"5S",4
70,Fruit Punch,78,"6S",4
70,Sweet Popoto Pie,79,"5W",4
70,Peperoncino,80,"2W",4
70,Buffalo Bean Salad,81,"3S",4
71,Potion,1,"2S",69
71,Firesand,2,"3W",69
71,WoodenChair,3,"7W",69
71,GrilledClam,4,"4S",69
71,Necklace,5,"7W",69
71,CoralRing,6,"4W",69
71,Barbut,7,"2S",69
71,Macuahuitl,8,"5W",69
71,Sauerkraut,9,"3W",69
71,BakedPumpkin,10,"6W",69
71,Tunic,11,"6S",69
71,CulinaryKnife,12,"7S",69
71,Brush,13,"4W",69
71,BoiledEgg,14,"6W",69
71,Hora,15,"4S",69
71,Earrings,16,"7W",69
71,Butter,17,"5S",69
71,BrickCounter,18,"6S",69
71,BronzeSheep,19,"4S",69
71,GrowthFormula,20,"6W",69
71,GarnetRapier,21,"7S",69
71,SpruceRoundShield,22,"7W",69
71,SharkOil,23,"4S",69
71,SilverEarCuffs,24,"3S",69
71,SweetPopoto,25,"7W",69
71,ParsnipSalad,26,"5S",69
71,Caramels,27,"2W",69
71,Ribbon,28,"7S",69
71,Rope,29,"5S",69
71,CavaliersHat,30,"3S",69
71,Horn,31,"3W",69
71,SaltCod,32,"2S",69
71,SquidInk,33,"6W",69
71,EssentialDraught,34,"2W",69
71,Jam,35,"6S",69
71,TomatoRelish,36,"7S",69
71,OnionSoup,37,"5W",69
71,Pie,38,"4W",69
71,CornFlakes,39,"4W",69
71,PickledRadish,40,"2W",69
71,IronAxe,41,"3W",69
71,QuartzRing,42,"3S",69
71,PorcelainVase,43,"2W",69
71,VegetableJuice,44,"5S",69
71,PumpkinPudding,45,"3S",69
71,SheepfluffRug,46,"7S",69
71,GardenScythe,47,"5W",69
71,Bed,48,"6S",69
71,ScaleFingers,49,"2S",69
71,Crook,50,"5W",69
71,Coral Sword,51,"3W",69
71,Coconut Juice,52,"6W",69
71,Honey,53,"5W",69
71,Seashine Opal,54,"4W",69
71,Dried Flowers,55,"6S",69
71,Powdered Paprika,56,"2W",69
71,Cawl Cennin,57,"7W",69
71,Isloaf,58,"5S",69
71,Popoto Salad,59,"2S",69
71,Dressing,60,"4S",69
71,Stove,61,"3S",69
71,Lantern,62,"7S",69
71,Natron,63,"2W",69
71,Bouillabaisse,64,"7W",69
71,Fossil Display,65,"7S",69
71,Bathtub,66,"4S",69
71,Spectacles,67,"6S",69
71,Cooling Glass,68,"5W",69
71,Runner Bean Saute,69,"3S",69
71,Beet Soup,70,"2S",69
71,Imam Bayildi,71,"5S",69
71,Pickled Zucchini,72,"3W",69
71,Serving Dish,73,"4W",69
71,Grinding Wheel,74,"6W",69
71,Tathlums,75,"2W",69
71,Gold Hairpin,76,"3S",69
71,Mammet Award,77,"5W",69
71,Fruit Punch,78,"4S",69
71,Sweet Popoto Pie,79,"7S",69
71,Peperoncino,80,"3W",69
71,Buffalo Bean Salad,81,"4W",69
72,Potion,1,"2S",73
72,Firesand,2,"4W",73
72,WoodenChair,3,"7W",73
72,GrilledClam,4,"5S",73
72,Necklace,5,"7W",73
72,CoralRing,6,"4S",73
72,Barbut,7,"5S",73
72,Macuahuitl,8,"6S",73
72,Sauerkraut,9,"3W",73
72,BakedPumpkin,10,"5W",73
72,Tunic,11,"5W",73
72,CulinaryKnife,12,"7S",73
72,Brush,13,"5S",73
72,BoiledEgg,14,"3W",73
72,Hora,15,"4S",73
72,Earrings,16,"6S",73
72,Butter,17,"3W",73
72,BrickCounter,18,"7W",73
72,BronzeSheep,19,"7W",73
72,GrowthFormula,20,"6W",73
72,GarnetRapier,21,"3S",73
72,SpruceRoundShield,22,"3S",73
72,SharkOil,23,"6W",73
72,SilverEarCuffs,24,"6S",73
72,SweetPopoto,25,"5W",73
72,ParsnipSalad,26,"7S",73
72,Caramels,27,"2W",73
72,Ribbon,28,"5W",73
72,Rope,29,"6W",73
72,CavaliersHat,30,"7W",73
72,Horn,31,"7S",73
72,SaltCod,32,"3S",73
72,SquidInk,33,"2W",73
72,EssentialDraught,34,"4W",73
72,Jam,35,"7S",73
72,TomatoRelish,36,"7S",73
72,OnionSoup,37,"4S",73
72,Pie,38,"4W",73
72,CornFlakes,39,"2S",73
72,PickledRadish,40,"6S",73
72,IronAxe,41,"5S",73
72,QuartzRing,42,"3W",73
72,PorcelainVase,43,"2S",73
72,VegetableJuice,44,"2W",73
72,PumpkinPudding,45,"6W",73
72,SheepfluffRug,46,"4W",73
72,GardenScythe,47,"3S",73
72,Bed,48,"4S",73
72,ScaleFingers,49,"2W",73
72,Crook,50,"2S",73
72,Coral Sword,51,"7W",73
72,Coconut Juice,52,"2S",73
72,Honey,53,"3W",73
72,Seashine Opal,54,"4W",73
72,Dried Flowers,55,"5S",73
72,Powdered Paprika,56,"7S",73
72,Cawl Cennin,57,"6W",73
72,Isloaf,58,"3S",73
72,Popoto Salad,59,"6S",73
72,Dressing,60,"2W",73
72,Stove,61,"5W",73
72,Lantern,62,"4S",73
72,Natron,63,"5S",73
72,Bouillabaisse,64,"4S",73
72,Fossil Display,65,"6S",73
72,Bathtub,66,"6W",73
72,Spectacles,67,"2S",73
72,Cooling Glass,68,"5W",73
72,Runner Bean Saute,69,"3S",73
72,Beet Soup,70,"3W",73
72,Imam Bayildi,71,"7W",73
72,Pickled Zucchini,72,"7S",73
72,Serving Dish,73,"4W",73
72,Grinding Wheel,74,"2W",73
72,Tathlums,75,"2W",73
72,Gold Hairpin,76,"6W",73
72,Mammet Award,77,"5W",73
72,Fruit Punch,78,"5S",73
72,Sweet Popoto Pie,79,"4S",73
72,Peperoncino,80,"3S",73
72,Buffalo Bean Salad,81,"4W",73
73,Potion,1,"6W",94
73,Firesand,2,"6W",94
73,WoodenChair,3,"6S",94
73,GrilledClam,4,"5S",94
73,Necklace,5,"6S",94
73,CoralRing,6,"3S",94
73,Barbut,7,"5S",94
73,Macuahuitl,8,"7W",94
73,Sauerkraut,9,"4S",94
73,BakedPumpkin,10,"7S",94
73,Tunic,11,"5S",94
73,CulinaryKnife,12,"7W",94
73,Brush,13,"2S",94
73,BoiledEgg,14,"5W",94
73,Hora,15,"7W",94
73,Earrings,16,"7W",94
73,Butter,17,"3S",94
73,BrickCounter,18,"4W",94
73,BronzeSheep,19,"3S",94
73,GrowthFormula,20,"7S",94
73,GarnetRapier,21,"6S",94
73,SpruceRoundShield,22,"3S",94
73,SharkOil,23,"7S",94
73,SilverEarCuffs,24,"4W",94
73,SweetPopoto,25,"2W",94
73,ParsnipSalad,26,"5W",94
73,Caramels,27,"6W",94
73,Ribbon,28,"5W",94
73,Rope,29,"7S",94
73,CavaliersHat,30,"3W",94
73,Horn,31,"2W",94
73,SaltCod,32,"2S",94
73,SquidInk,33,"3W",94
73,EssentialDraught,34,"4W",94
73,Jam,35,"3W",94
73,TomatoRelish,36,"6S",94
73,OnionSoup,37,"4S",94
73,Pie,38,"4W",94
73,CornFlakes,39,"7W",94
73,PickledRadish,40,"7S",94
73,IronAxe,41,"2W",94
73,QuartzRing,42,"3W",94
73,PorcelainVase,43,"4S",94
73,VegetableJuice,44,"2S",94
73,PumpkinPudding,45,"5S",94
73,SheepfluffRug,46,"5W",94
73,GardenScythe,47,"2W",94
73,Bed,48,"6W",94
73,ScaleFingers,49,"4S",94
73,Crook,50,"2S",94
73,Coral Sword,51,"5W",94
73,Coconut Juice,52,"7W",94
73,Honey,53,"5S",94
73,Seashine Opal,54,"2W",94
73,Dried Flowers,55,"7S",94
73,Powdered Paprika,56,"6W",94
73,Cawl Cennin,57,"6S",94
73,Isloaf,58,"3W",94
73,Popoto Salad,59,"4S",94
73,Dressing,60,"3S",94
73,Stove,61,"4W",94
73,Lantern,62,"2S",94
73,Natron,63,"3W",94
73,Bouillabaisse,64,"7W",94
73,Fossil Display,65,"6W",94
73,Bathtub,66,"5W",94
73,Spectacles,67,"7S",94
73,Cooling Glass,68,"6S",94
73,Runner Bean Saute,69,"3S",94
73,Beet Soup,70,"2W",94
73,Imam Bayildi,71,"4W",94
73,Pickled Zucchini,72,"2S",94
73,Serving Dish,73,"5S",94
73,Grinding Wheel,74,"4S",94
73,Tathlums,75,"6S",94
73,Gold Hairpin,76,"7W",94
73,Mammet Award,77,"2S",94
73,Fruit Punch,78,"4W",94
73,Sweet Popoto Pie,79,"3W",94
73,Peperoncino,80,"2W",94
73,Buffalo Bean Salad,81,"3S",94
74,Potion,1,"6W",91
74,Firesand,2,"3S",91
74,WoodenChair,3,"4W",91
74,GrilledClam,4,"5W",91
74,Necklace,5,"2S",91
74,CoralRing,6,"6W",91
74,Barbut,7,"7W",91
74,Macuahuitl,8,"2S",91
74,Sauerkraut,9,"4W",91
74,BakedPumpkin,10,"2S",91
74,Tunic,11,"5W",91
74,CulinaryKnife,12,"5S",91
74,Brush,13,"4S",91
74,BoiledEgg,14,"7S",91
74,Hora,15,"7W",91
74,Earrings,16,"6S",91
74,Butter,17,"7W",91
74,BrickCounter,18,"6S",91
74,BronzeSheep,19,"4W",91
74,GrowthFormula,20,"6S",91
74,GarnetRapier,21,"5S",91
74,SpruceRoundShield,22,"3S",91
74,SharkOil,23,"3W",91
74,SilverEarCuffs,24,"4S",91
74,SweetPopoto,25,"5S",91
74,ParsnipSalad,26,"2W",91
74,Caramels,27,"7S",91
74,Ribbon,28,"3S",91
74,Rope,29,"2W",91
74,CavaliersHat,30,"3W",91
74,Horn,31,"3W",91
74,SaltCod,32,"7W",91
74,SquidInk,33,"5W",91
74,EssentialDraught,34,"6W",91
74,Jam,35,"3S",91
74,TomatoRelish,36,"7S",91
74,OnionSoup,37,"7S",91
74,Pie,38,"2W",91
74,CornFlakes,39,"7W",91
74,PickledRadish,40,"5W",91
74,IronAxe,41,"4W",91
74,QuartzRing,42,"2S",91
74,PorcelainVase,43,"4S",91
74,VegetableJuice,44,"6S",91
74,PumpkinPudding,45,"6W",91
74,SheepfluffRug,46,"2W",91
74,GardenScythe,47,"5S",91
74,Bed,48,"7S",91
74,ScaleFingers,49,"4S",91
74,Crook,50,"3W",91
74,Coral Sword,51,"2W",91
74,Coconut Juice,52,"7W",91
74,Honey,53,"3W",91
74,Seashine Opal,54,"5S",91
74,Dried Flowers,55,"6S",91
74,Powdered Paprika,56,"2S",91
74,Cawl Cennin,57,"4S",91
74,Isloaf,58,"6W",91
74,Popoto Salad,59,"5W",91
74,Dressing,60,"4W",91
74,Stove,61,"7S",91
74,Lantern,62,"3S",91
74,Natron,63,"7W",91
74,Bouillabaisse,64,"6W",91
74,Fossil Display,65,"3W",91
74,Bathtub,66,"6S",91
74,Spectacles,67,"4W",91
74,Cooling Glass,68,"3S",91
74,Runner Bean Saute,69,"4S",91
74,Beet Soup,70,"7S",91
74,Imam Bayildi,71,"2W",91
74,Pickled Zucchini,72,"5W",91
74,Serving Dish,73,"5S",91
74,Grinding Wheel,74,"2S",91
74,Tathlums,75,"3S",91
74,Gold Hairpin,76,"7W",91
74,Mammet Award,77,"7S",91
74,Fruit Punch,78,"4W",91
74,Sweet Popoto Pie,79,"2W",91
74,Peperoncino,80,"6W",91
74,Buffalo Bean Salad,81,"6S",91
75,Potion,1,"5W",38
75,Firesand,2,"4W",38
75,WoodenChair,3,"4S",38
75,GrilledClam,4,"5S",38
75,Necklace,5,"5W",38
75,CoralRing,6,"2W",38
75,Barbut,7,"7S",38
75,Macuahuitl,8,"4S",38
75,Sauerkraut,9,"6S",38
75,BakedPumpkin,10,"6S",38
75,Tunic,11,"6W",38
75,CulinaryKnife,12,"6W",38
75,Brush,13,"3W",38
75,BoiledEgg,14,"3S",38
75,Hora,15,"5S",38
75,Earrings,16,"7W",38
75,Butter,17,"3W",38
75,BrickCounter,18,"7W",38
75,BronzeSheep,19,"2W",38
75,GrowthFormula,20,"5S",38
75,GarnetRapier,21,"2W",38
75,SpruceRoundShield,22,"7W",38
75,SharkOil,23,"3W",38
75,SilverEarCuffs,24,"6S",38
75,SweetPopoto,25,"4W",38
75,ParsnipSalad,26,"2S",38
75,Caramels,27,"4S",38
75,Ribbon,28,"5S",38
75,Rope,29,"4S",38
75,CavaliersHat,30,"4W",38
75,Horn,31,"2S",38
75,SaltCod,32,"5W",38
75,SquidInk,33,"6W",38
75,EssentialDraught,34,"3W",38
75,Jam,35,"7S",38
75,TomatoRelish,36,"4W",38
75,OnionSoup,37,"2S",38
75,Pie,38,"3S",38
75,CornFlakes,39,"7W",38
75,PickledRadish,40,"6S",38
75,IronAxe,41,"5W",38
75,QuartzRing,42,"3S",38
75,PorcelainVase,43,"2W",38
75,VegetableJuice,44,"7W",38
75,PumpkinPudding,45,"3S",38
75,SheepfluffRug,46,"7S",38
75,GardenScythe,47,"6W",38
75,Bed,48,"7S",38
75,ScaleFingers,49,"2S",38
75,Crook,50,"7S",38
75,Coral Sword,51,"5W",38
75,Coconut Juice,52,"6W",38
75,Honey,53,"4S",38
75,Seashine Opal,54,"7S",38
75,Dried Flowers,55,"3S",38
75,Powdered Paprika,56,"7W",38
75,Cawl Cennin,57,"2W",38
75,Isloaf,58,"3W",38
75,Popoto Salad,59,"6S",38
75,Dressing,60,"4W",38
75,Stove,61,"5S",38
75,Lantern,62,"2S",38
75,Natron,63,"3W",38
75,Bouillabaisse,64,"7S",38
75,Fossil Display,65,"5S",38
75,Bathtub,66,"7W",38
75,Spectacles,67,"5W",38
75,Cooling Glass,68,"3S",38
75,Runner Bean Saute,69,"4W",38
75,Beet Soup,70,"4S",38
75,Imam Bayildi,71,"6S",38
75,Pickled Zucchini,72,"2W",38
75,Serving Dish,73,"6W",38
75,Grinding Wheel,74,"2S",38
75,Tathlums,75,"6S",38
75,Gold Hairpin,76,"6W",38
75,Mammet Award,77,"2W",38
75,Fruit Punch,78,"3S",38
75,Sweet Popoto Pie,79,"3W",38
75,Peperoncino,80,"7W",38
75,Buffalo Bean Salad,81,"5W",38
76,Potion,1,"5W",82
76,Firesand,2,"4W",82
76,WoodenChair,3,"2S",82
76,GrilledClam,4,"2S",82
76,Necklace,5,"4S",82
76,CoralRing,6,"7S",82
76,Barbut,7,"7S",82
76,Macuahuitl,8,"7W",82
76,Sauerkraut,9,"3S",82
76,BakedPumpkin,10,"6W",82
76,Tunic,11,"5S",82
76,CulinaryKnife,12,"6S",82
76,Brush,13,"2W",82
76,BoiledEgg,14,"7S",82
76,Hora,15,"5W",82
76,Earrings,16,"3W",82
76,Butter,17,"3W",82
76,BrickCounter,18,"4S",82
76,BronzeSheep,19,"3S",82
76,GrowthFormula,20,"4W",82
76,GarnetRapier,21,"7W",82
76,SpruceRoundShield,22,"6S",82
76,SharkOil,23,"5W",82
76,SilverEarCuffs,24,"3S",82
76,SweetPopoto,25,"6W",82
76,ParsnipSalad,26,"5S",82
76,Caramels,27,"6S",82
76,Ribbon,28,"2W",82
76,Rope,29,"5W",82
76,CavaliersHat,30,"2W",82
76,Horn,31,"4S",82
76,SaltCod,32,"7S",82
76,SquidInk,33,"2S",82
76,EssentialDraught,34,"6W",82
76,Jam,35,"7W",82
76,TomatoRelish,36,"4S",82
76,OnionSoup,37,"5S",82
76,Pie,38,"7W",82
76,CornFlakes,39,"3W",82
76,PickledRadish,40,"2W",82
76,IronAxe,41,"4W",82
76,QuartzRing,42,"7W",82
76,PorcelainVase,43,"3W",82
76,VegetableJuice,44,"6W",82
76,PumpkinPudding,45,"7S",82
76,SheepfluffRug,46,"3S",82
76,GardenScythe,47,"6S",82
76,Bed,48,"4W",82
76,ScaleFingers,49,"2S",82
76,Crook,50,"5S",82
76,Coral Sword,51,"4S",82
76,Coconut Juice,52,"2S",82
76,Honey,53,"5W",82
76,Seashine Opal,54,"7W",82
76,Dried Flowers,55,"4W",82
76,Powdered Paprika,56,"6S",82
76,Cawl Cennin,57,"5S",82
76,Isloaf,58,"7S",82
76,Popoto Salad,59,"6W",82
76,Dressing,60,"3S",82
76,Stove,61,"3W",82
76,Lantern,62,"2W",82
76,Natron,63,"3S",82
76,Bouillabaisse,64,"6W",82
76,Fossil Display,65,"5W",82
76,Bathtub,66,"7W",82
76,Spectacles,67,"4S",82
76,Cooling Glass,68,"2S",82
76,Runner Bean Saute,69,"3W",82
76,Beet Soup,70,"5S",82
76,Imam Bayildi,71,"4W",82
76,Pickled Zucchini,72,"2W",82
76,Serving Dish,73,"6S",82
76,Grinding Wheel,74,"7S",82
76,Tathlums,75,"4S",82
76,Gold Hairpin,76,"7S",82
76,Mammet Award,77,"6S",82
76,Fruit Punch,78,"2S",82
76,Sweet Popoto Pie,79,"4W",82
76,Peperoncino,80,"7W",82
76,Buffalo Bean Salad,81,"3W",82
77,Potion,1,"5W",13
77,Firesand,2,"4W",13
77,WoodenChair,3,"4S",13
77,GrilledClam,4,"5W",13
77,Necklace,5,"7S",13
77,CoralRing,6,"6W",13
77,Barbut,7,"3S",13
77,Macuahuitl,8,"7W",13
77,Sauerkraut,9,"6W",13
77,BakedPumpkin,10,"2W",13
77,Tunic,11,"3W",13
77,CulinaryKnife,12,"5W",13
77,Brush,13,"4S",13
77,BoiledEgg,14,"7W",13
77,Hora,15,"4W",13
77,Earrings,16,"2W",13
77,Butter,17,"7S",13
77,BrickCounter,18,"2W",13
77,BronzeSheep,19,"3W",13
77,GrowthFormula,20,"3S",13
77,GarnetRapier,21,"5W",13
77,SpruceRoundShield,22,"2S",13
77,SharkOil,23,"4S",13
77,SilverEarCuffs,24,"4W",13
77,SweetPopoto,25,"2S",13
77,ParsnipSalad,26,"2S",13
77,Caramels,27,"3S",13
77,Ribbon,28,"7W",13
77,Rope,29,"6S",13
77,CavaliersHat,30,"7S",13
77,Horn,31,"5S",13
77,SaltCod,32,"6S",13
77,SquidInk,33,"5S",13
77,EssentialDraught,34,"4S",13
77,Jam,35,"3W",13
77,TomatoRelish,36,"7S",13
77,OnionSoup,37,"5S",13
77,Pie,38,"2W",13
77,CornFlakes,39,"4W",13
77,PickledRadish,40,"7W",13
77,IronAxe,41,"2S",13
77,QuartzRing,42,"7S",13
77,PorcelainVase,43,"3W",13
77,VegetableJuice,44,"5S",13
77,PumpkinPudding,45,"6S",13
77,SheepfluffRug,46,"3S",13
77,GardenScythe,47,"7W",13
77,Bed,48,"6S",13
77,ScaleFingers,49,"6W",13
77,Crook,50,"6W",13
77,Coral Sword,51,"3S",13
77,Coconut Juice,52,"4S",13
77,Honey,53,"7S",13
77,Seashine Opal,54,"7W",13
77,Dried Flowers,55,"2S",13
77,Powdered Paprika,56,"6S",13
77,Cawl Cennin,57,"5W",13
77,Isloaf,58,"5S",13
77,Popoto Salad,59,"4W",13
77,Dressing,60,"2W",13
77,Stove,61,"6W",13
77,Lantern,62,"3W",13
77,Natron,63,"2S",13
77,Bouillabaisse,64,"2W",13
77,Fossil Display,65,"7S",13
77,Bathtub,66,"4S",13
77,Spectacles,67,"5S",13
77,Cooling Glass,68,"5W",13
77,Runner Bean Saute,69,"7W",13
77,Beet Soup,70,"4W",13
77,Imam Bayildi,71,"3W",13
77,Pickled Zucchini,72,"6S",13
77,Serving Dish,73,"6W",13
77,Grinding Wheel,74,"3S",13
77,Tathlums,75,"5W",13
77,Gold Hairpin,76,"3S",13
77,Mammet Award,77,"5S",13
77,Fruit Punch,78,"7W",13
77,Sweet Popoto Pie,79,"7S",13
77,Peperoncino,80,"6W",13
77,Buffalo Bean Salad,81,"4S",13
78,Potion,1,"6W",85
78,Firesand,2,"3W",85
78,WoodenChair,3,"7W",85
78,GrilledClam,4,"5W",85
78,Necklace,5,"2W",85
78,CoralRing,6,"7S",85
78,Barbut,7,"4S",85
78,Macuahuitl,8,"7S",85
78,Sauerkraut,9,"3S",85
78,BakedPumpkin,10,"4W",85
78,Tunic,11,"5S",85
78,CulinaryKnife,12,"7W",85
78,Brush,13,"6W",85
78,BoiledEgg,14,"6S",85
78,Hora,15,"4W",85
78,Earrings,16,"7W",85
78,Butter,17,"7S",85
78,BrickCounter,18,"6S",85
78,BronzeSheep,19,"7W",85
78,GrowthFormula,20,"2S",85
78,GarnetRapier,21,"7W",85
78,SpruceRoundShield,22,"3W",85
78,SharkOil,23,"2W",85
78,SilverEarCuffs,24,"2S",85
78,SweetPopoto,25,"6W",85
78,ParsnipSalad,26,"2W",85
78,Caramels,27,"3S",85
78,Ribbon,28,"5W",85
78,Rope,29,"4S",85
78,CavaliersHat,30,"5W",85
78,Horn,31,"2W",85
78,SaltCod,32,"7S",85
78,SquidInk,33,"4W",85
78,EssentialDraught,34,"6W",85
78,Jam,35,"4W",85
78,TomatoRelish,36,"3W",85
78,OnionSoup,37,"6S",85
78,Pie,38,"3S",85
78,CornFlakes,39,"5W",85
78,PickledRadish,40,"7S",85
78,IronAxe,41,"4S",85
78,QuartzRing,42,"5S",85
78,PorcelainVase,43,"2S",85
78,VegetableJuice,44,"5S",85
78,PumpkinPudding,45,"3S",85
78,SheepfluffRug,46,"3W",85
78,GardenScythe,47,"5S",85
78,Bed,48,"6S",85
78,ScaleFingers,49,"2S",85
78,Crook,50,"4S",85
78,Coral Sword,51,"4W",85
78,Coconut Juice,52,"2W",85
78,Honey,53,"6S",85
78,Seashine Opal,54,"7W",85
78,Dried Flowers,55,"3S",85
78,Powdered Paprika,56,"2S",85
78,Cawl Cennin,57,"5W",85
78,Isloaf,58,"4S",85
78,Popoto Salad,59,"6W",85
78,Dressing,60,"3W",85
78,Stove,61,"7S",85
78,Lantern,62,"5S",85
78,Natron,63,"7S",85
78,Bouillabaisse,64,"6W",85
78,Fossil Display,65,"5W",85
78,Bathtub,66,"4S",85
78,Spectacles,67,"5S",85
78,Cooling Glass,68,"2W",85
78,Runner Bean Saute,69,"3W",85
78,Beet Soup,70,"2S",85
78,Imam Bayildi,71,"4W",85
78,Pickled Zucchini,72,"7W",85
78,Serving Dish,73,"6S",85
78,Grinding Wheel,74,"3S",85
78,Tathlums,75,"5S",85
78,Gold Hairpin,76,"6S",85
78,Mammet Award,77,"2S",85
78,Fruit Punch,78,"5W",85
78,Sweet Popoto Pie,79,"2W",85
78,Peperoncino,80,"3S",85
78,Buffalo Bean Salad,81,"4S",85
79,Potion,1,"7S",23
79,Firesand,2,"3W",23
79,WoodenChair,3,"7W",23
79,GrilledClam,4,"3W",23
79,Necklace,5,"5S",23
79,CoralRing,6,"5W",23
79,Barbut,7,"7W",23
79,Macuahuitl,8,"3S",23
79,Sauerkraut,9,"7W",23
79,BakedPumpkin,10,"2S",23
79,Tunic,11,"7S",23
79,CulinaryKnife,12,"2S",23
79,Brush,13,"4W",23
79,BoiledEgg,14,"7S",23
79,Hora,15,"3S",23
79,Earrings,16,"6W",23
79,Butter,17,"5W",23
79,BrickCounter,18,"7W",23
79,BronzeSheep,19,"2S",23
79,GrowthFormula,20,"6W",23
79,GarnetRapier,21,"2W",23
79,SpruceRoundShield,22,"3S",23
79,SharkOil,23,"2S",23
79,SilverEarCuffs,24,"6S",23
79,SweetPopoto,25,"5W",23
79,ParsnipSalad,26,"2W",23
